np_str_id;durchschnitt_besetzung_tag;jahr;tage
10961;1167,712;2010;Sa
10964;3856,976;2010;Sa
10965;3856,976;2010;Sa
10968;1112,508;2010;Sa
10969;1112,508;2010;Sa
10972;4404,606;2010;Sa
10973;4404,606;2010;Sa
10976;330,077;2010;Sa
10977;330,077;2010;Sa
10980;715,871;2010;Sa
10981;715,871;2010;Sa
10984;9470,32;2010;Sa
10985;9470,32;2010;Sa
10988;3498,698;2010;Sa
10989;3498,698;2010;Sa
10992;7113,16;2010;Sa
10993;7113,16;2010;Sa
10996;243,617;2010;Sa
10997;243,617;2010;Sa
11010;19985,725;2010;Sa
11021;19985,725;2010;Sa
11023;6814,097;2010;Sa
11025;13655,886;2010;Sa
11027;13655,886;2010;Sa
11029;21364,177;2010;Sa
11031;4874,836;2010;Sa
11037;4841,24;2010;Sa
11038;4841,24;2010;Sa
11051;7512,252;2010;Sa
11129;6676,326;2010;Sa
11130;290,505;2010;Sa
11133;282,524;2010;Sa
11135;6385,821;2010;Sa
11173;23,416;2010;Sa
11174;23,416;2010;Sa
11211;2463,392;2010;Sa
11213;4757,363;2010;Sa
11237;2530,404;2010;Sa
11269;1188,343;2010;Sa
11270;532,451;2010;Sa
11274;316,723;2010;Sa
11278;316,723;2010;Sa
11282;316,723;2010;Sa
11286;391,58;2010;Sa
11289;391,58;2010;Sa
11290;391,58;2010;Sa
11294;5851,617;2010;Sa
11301;14257,696;2010;Sa
11302;14252,262;2010;Sa
11309;854,022;2010;Sa
11311;211,339;2010;Sa
11413;5864,253;2010;Sa
11417;5864,253;2010;Sa
11423;2314,208;2010;Sa
11424;2314,208;2010;Sa
11433;2463,392;2010;Sa
11435;2463,392;2010;Sa
11441;2100,615;2010;Sa
11443;2100,615;2010;Sa
11493;2100,615;2010;Sa
11509;2100,615;2010;Sa
11511;2100,615;2010;Sa
11551;1806,712;2010;Sa
11553;1806,712;2010;Sa
11555;1806,712;2010;Sa
11631;3615,532;2010;Sa
11709;11009,261;2010;Sa
11729;3615,532;2010;Sa
11869;1132,385;2010;Sa
10000;1180,143;2010;So
10004;832,176;2010;So
10006;799,322;2010;So
10014;2012,698;2010;So
10026;6386,645;2010;So
10030;6443,812;2010;So
10040;5065,472;2010;So
10042;5010,159;2010;So
10044;4931,975;2010;So
10046;4352,01;2010;So
10050;3995,335;2010;So
10052;4504,417;2010;So
10054;4024,844;2010;So
10056;2089,016;2010;So
10058;1527,418;2010;So
10060;1349,152;2010;So
10062;1277,067;2010;So
10068;276,146;2010;So
10072;2452,414;2010;So
10074;3178,772;2010;So
10076;3303,589;2010;So
10080;2113,453;2010;So
10084;2081,029;2010;So
10086;2081,159;2010;So
10088;2035,539;2010;So
10090;2035,017;2010;So
10092;1965,686;2010;So
10094;1970,016;2010;So
10096;1973,735;2010;So
10098;3145,911;2010;So
10100;3145,911;2010;So
10102;3512,212;2010;So
10104;8867,332;2010;So
10108;2762,655;2010;So
10110;2649,569;2010;So
10114;1170,691;2010;So
10122;821,702;2010;So
10124;506,958;2010;So
10126;502,708;2010;So
10130;503,075;2010;So
10132;555,798;2010;So
10134;627,59;2010;So
10136;659,973;2010;So
10140;661,565;2010;So
10142;1412,891;2010;So
10144;1492,208;2010;So
10146;171,123;2010;So
10150;158,779;2010;So
10152;1991,403;2010;So
10160;1717,012;2010;So
10162;1339,313;2010;So
10164;1371,825;2010;So
10166;1468,31;2010;So
10168;1575,152;2010;So
10170;1618,804;2010;So
10172;2114,765;2010;So
10174;1972,938;2010;So
10176;2199,073;2010;So
10180;2660,773;2010;So
10182;2879,51;2010;So
10184;1301,429;2010;So
10188;1281,71;2010;So
10190;1277,288;2010;So
10192;959,183;2010;So
10194;918,954;2010;So
10202;718,588;2010;So
10204;710,637;2010;So
10206;657,087;2010;So
10208;650,931;2010;So
10210;629,844;2010;So
10212;456,346;2010;So
10216;5909,093;2010;So
10218;5587,371;2010;So
10220;5556,363;2010;So
10222;5525,742;2010;So
10226;481,958;2010;So
10228;419,362;2010;So
10230;331,148;2010;So
10232;321,292;2010;So
10234;306,588;2010;So
10236;302,056;2010;So
10238;296,558;2010;So
10242;326,419;2010;So
10244;329,669;2010;So
10246;4697,26;2010;So
10248;4701,054;2010;So
10250;4767,536;2010;So
10254;4923,656;2010;So
10258;515,988;2010;So
10260;516,66;2010;So
10262;530,646;2010;So
10266;536,019;2010;So
10304;2865,738;2010;So
10306;2943,331;2010;So
10312;18397,794;2010;So
10314;18485,015;2010;So
10318;17961,37;2010;So
10352;16578,752;2010;So
10358;10332,841;2010;So
10370;16560,899;2010;So
10376;15922,077;2010;So
10396;4123,574;2010;So
10402;314,481;2010;So
10404;490,865;2010;So
10406;485,25;2010;So
10408;490,096;2010;So
10410;496,25;2010;So
10412;496,308;2010;So
10414;530,308;2010;So
10416;530,231;2010;So
10422;3135,347;2010;So
10424;3926,402;2010;So
10426;2120,87;2010;So
10428;486,308;2010;So
10430;3965,576;2010;So
10432;4004,917;2010;So
10434;824,923;2010;So
10436;824,923;2010;So
10442;824,923;2010;So
10446;6077,675;2010;So
10450;170,824;2010;So
10452;5923,456;2010;So
10454;5578,287;2010;So
10456;2031,056;2010;So
10476;4762,339;2010;So
10478;4745,249;2010;So
10480;4381,808;2010;So
10482;4339,843;2010;So
10484;2429,361;2010;So
10490;3984,131;2010;So
10492;3943,286;2010;So
10494;2690,378;2010;So
10496;3938,155;2010;So
10498;3918,821;2010;So
10500;3653,677;2010;So
10502;3654,714;2010;So
10504;3654,714;2010;So
10506;10708,954;2010;So
10508;10732,501;2010;So
10524;3576,228;2010;So
10528;3698,136;2010;So
10530;3653,588;2010;So
10536;296,135;2010;So
10544;13868,479;2010;So
10545;13868,479;2010;So
10549;2352,302;2010;So
10565;2542,382;2010;So
10569;3991,698;2010;So
10573;2081,608;2010;So
10578;271,038;2010;So
10687;4523,252;2010;So
10688;531,25;2010;So
10691;3992,002;2010;So
10698;4478,488;2010;So
10701;3122,988;2010;So
10710;36,859;2010;So
10740;469,113;2010;So
10760;531,729;2010;So
10762;531,729;2010;So
10764;507,352;2010;So
10766;507,352;2010;So
10768;546,629;2010;So
10770;497,433;2010;So
10772;671,248;2010;So
10774;671,248;2010;So
10788;2352,302;2010;So
10789;2352,302;2010;So
10792;5920,338;2010;So
10793;5920,338;2010;So
10796;9627,91;2010;So
10797;9627,91;2010;So
10800;9588,559;2010;So
10801;9588,559;2010;So
10804;9527,633;2010;So
10805;9527,633;2010;So
10808;1566,383;2010;So
10809;1566,383;2010;So
10812;1461,313;2010;So
10816;1461,313;2010;So
10817;1461,313;2010;So
10821;1260,646;2010;So
10824;1260,646;2010;So
10825;1260,646;2010;So
10828;146,952;2010;So
10829;146,952;2010;So
10833;4757,351;2010;So
10836;3989,463;2010;So
10837;3989,463;2010;So
10844;6962,017;2010;So
10845;6962,017;2010;So
10848;2081,608;2010;So
10849;2081,608;2010;So
10853;2418,608;2010;So
10856;8497,133;2010;So
10857;8497,133;2010;So
10861;6451,298;2010;So
10869;2152,249;2010;So
10876;2157,669;2010;So
10877;2157,669;2010;So
10880;1294,01;2010;So
10881;1294,01;2010;So
10885;9266,842;2010;So
10888;9266,842;2010;So
10889;9266,842;2010;So
10892;738,546;2010;So
10893;738,546;2010;So
10896;535,823;2010;So
10897;535,823;2010;So
10904;9268,789;2010;So
10905;9268,789;2010;So
10908;4812,4;2010;So
10909;4812,4;2010;So
10936;2542,382;2010;So
10937;2542,382;2010;So
10940;3991,698;2010;So
10941;3991,698;2010;So
10944;2049,34;2010;So
10945;2049,34;2010;So
10948;296,135;2010;So
10952;773,8;2010;So
10953;773,8;2010;So
10956;296,135;2010;So
10957;296,135;2010;So
10960;1000,846;2010;So
10961;1000,846;2010;So
10964;3615,448;2010;So
10965;3615,448;2010;So
10968;1053,208;2010;So
10969;1053,208;2010;So
10972;4065,084;2010;So
10973;4065,084;2010;So
10976;298,023;2010;So
10977;298,023;2010;So
10980;491,346;2010;So
10981;491,346;2010;So
10984;9268,789;2010;So
10985;9268,789;2010;So
10988;3266,39;2010;So
10989;3266,39;2010;So
10992;6446,579;2010;So
10993;6446,579;2010;So
10996;170,88;2010;So
10997;170,88;2010;So
11010;17643,916;2010;So
11021;17643,916;2010;So
11023;5654,959;2010;So
11025;11988,957;2010;So
11027;11988,957;2010;So
11029;16159,399;2010;So
11031;4448,502;2010;So
11037;4445,739;2010;So
11038;4445,739;2010;So
11051;6451,298;2010;So
11129;5369,507;2010;So
11130;207,771;2010;So
11133;203,562;2010;So
11135;5161,736;2010;So
11173;30,731;2010;So
11174;30,253;2010;So
11211;2152,249;2010;So
11213;3652,718;2010;So
11237;2418,608;2010;So
11269;963,962;2010;So
11270;509,77;2010;So
11274;248,642;2010;So
11278;248,642;2010;So
11282;248,642;2010;So
11286;307,758;2010;So
11289;307,758;2010;So
11290;307,758;2010;So
11294;4757,351;2010;So
11301;11464,968;2010;So
11302;11463,933;2010;So
11309;664,684;2010;So
11311;192,193;2010;So
11413;4754,423;2010;So
11417;4754,423;2010;So
11423;2238,182;2010;So
11424;2238,182;2010;So
11433;2152,249;2010;So
11435;2152,249;2010;So
11441;1501;2010;So
11443;1501;2010;So
11493;1501;2010;So
11509;1501;2010;So
11511;1501;2010;So
11551;1355,5;2010;So
11553;1355,5;2010;So
11555;1355,5;2010;So
11631;3434,792;2010;So
11709;10396,809;2010;So
11729;3434,792;2010;So
11869;819,769;2010;So
10000;2784,12;2011;Mo-Fr
10004;2287,956;2011;Mo-Fr
10006;2513,227;2011;Mo-Fr
10014;4757,913;2011;Mo-Fr
10026;17334,957;2011;Mo-Fr
10030;17000,623;2011;Mo-Fr
10040;7691,914;2011;Mo-Fr
10042;7411,575;2011;Mo-Fr
10044;7455,008;2011;Mo-Fr
10046;7263,106;2011;Mo-Fr
10050;7160,862;2011;Mo-Fr
10052;9800,297;2011;Mo-Fr
10054;7355,872;2011;Mo-Fr
10056;5132,174;2011;Mo-Fr
10058;3587,426;2011;Mo-Fr
10060;3033,565;2011;Mo-Fr
10062;2777,558;2011;Mo-Fr
10068;427,46;2011;Mo-Fr
10072;1378,662;2011;Mo-Fr
10074;2137,686;2011;Mo-Fr
10076;2407,285;2011;Mo-Fr
10080;3168,487;2011;Mo-Fr
10084;2947,202;2011;Mo-Fr
10086;2925,197;2011;Mo-Fr
10088;2709,442;2011;Mo-Fr
10090;2706,317;2011;Mo-Fr
10092;2449,749;2011;Mo-Fr
10094;2444,238;2011;Mo-Fr
10096;2434,796;2011;Mo-Fr
10098;4372,514;2011;Mo-Fr
10100;4372,514;2011;Mo-Fr
10102;5021,511;2011;Mo-Fr
10104;19531,543;2011;Mo-Fr
10108;4121,303;2011;Mo-Fr
10110;4221,942;2011;Mo-Fr
10114;3614,718;2011;Mo-Fr
10122;2623,107;2011;Mo-Fr
10124;1552,307;2011;Mo-Fr
10126;1461,104;2011;Mo-Fr
10130;1450,732;2011;Mo-Fr
10132;1674,324;2011;Mo-Fr
10134;1770,428;2011;Mo-Fr
10136;1934,758;2011;Mo-Fr
10140;2050,441;2011;Mo-Fr
10142;4416,589;2011;Mo-Fr
10144;4954,621;2011;Mo-Fr
10146;519,408;2011;Mo-Fr
10150;440,27;2011;Mo-Fr
10152;6810,504;2011;Mo-Fr
10160;4883,153;2011;Mo-Fr
10162;5953,718;2011;Mo-Fr
10164;6049,963;2011;Mo-Fr
10166;6528,914;2011;Mo-Fr
10168;7159,014;2011;Mo-Fr
10170;6880,193;2011;Mo-Fr
10172;6489,147;2011;Mo-Fr
10174;5893,426;2011;Mo-Fr
10176;6723,343;2011;Mo-Fr
10180;7796,676;2011;Mo-Fr
10182;8608,644;2011;Mo-Fr
10184;3780,368;2011;Mo-Fr
10188;3700,645;2011;Mo-Fr
10190;3681,595;2011;Mo-Fr
10192;3060,789;2011;Mo-Fr
10194;2864,553;2011;Mo-Fr
10202;2104,122;2011;Mo-Fr
10204;2031,829;2011;Mo-Fr
10206;1794,186;2011;Mo-Fr
10208;1772,841;2011;Mo-Fr
10210;1677,458;2011;Mo-Fr
10212;1253,148;2011;Mo-Fr
10216;14559,888;2011;Mo-Fr
10218;12366,888;2011;Mo-Fr
10220;11767,037;2011;Mo-Fr
10222;11607,044;2011;Mo-Fr
10226;1942,425;2011;Mo-Fr
10228;1470,661;2011;Mo-Fr
10230;675,448;2011;Mo-Fr
10232;629,788;2011;Mo-Fr
10234;601,268;2011;Mo-Fr
10236;592,694;2011;Mo-Fr
10238;664,022;2011;Mo-Fr
10242;904,181;2011;Mo-Fr
10244;993,01;2011;Mo-Fr
10246;7052,502;2011;Mo-Fr
10248;6868,398;2011;Mo-Fr
10250;6995,175;2011;Mo-Fr
10254;7572,594;2011;Mo-Fr
10258;1099,211;2011;Mo-Fr
10260;1086,685;2011;Mo-Fr
10262;1040,01;2011;Mo-Fr
10266;964,619;2011;Mo-Fr
10288;293,108;2011;Mo-Fr
10290;294,033;2011;Mo-Fr
10292;321,789;2011;Mo-Fr
10294;310,231;2011;Mo-Fr
10296;294,033;2011;Mo-Fr
10298;294,033;2011;Mo-Fr
10304;8844,103;2011;Mo-Fr
10306;8948,829;2011;Mo-Fr
10312;58685,105;2011;Mo-Fr
10314;59292,822;2011;Mo-Fr
10318;53915,32;2011;Mo-Fr
10352;62630,893;2011;Mo-Fr
10358;28344,578;2011;Mo-Fr
10360;117,194;2011;Mo-Fr
10370;63146,097;2011;Mo-Fr
10376;59353,806;2011;Mo-Fr
10396;5805,074;2011;Mo-Fr
10402;805,148;2011;Mo-Fr
10404;1678,166;2011;Mo-Fr
10406;1693,162;2011;Mo-Fr
10408;1840,308;2011;Mo-Fr
10410;1881,399;2011;Mo-Fr
10412;1892,605;2011;Mo-Fr
10414;1856,904;2011;Mo-Fr
10416;1891,787;2011;Mo-Fr
10422;5413,157;2011;Mo-Fr
10424;6154,191;2011;Mo-Fr
10426;3875,857;2011;Mo-Fr
10428;1694,402;2011;Mo-Fr
10430;6730,969;2011;Mo-Fr
10432;7525,766;2011;Mo-Fr
10434;782,454;2011;Mo-Fr
10436;782,454;2011;Mo-Fr
10442;782,454;2011;Mo-Fr
10446;15426,858;2011;Mo-Fr
10450;125,862;2011;Mo-Fr
10452;14588,132;2011;Mo-Fr
10454;11949,865;2011;Mo-Fr
10456;3726,405;2011;Mo-Fr
10476;13346,217;2011;Mo-Fr
10478;13335,555;2011;Mo-Fr
10480;10393,357;2011;Mo-Fr
10482;10023,009;2011;Mo-Fr
10484;2818,285;2011;Mo-Fr
10490;6741,102;2011;Mo-Fr
10492;6218,159;2011;Mo-Fr
10494;3444,369;2011;Mo-Fr
10496;6040,733;2011;Mo-Fr
10498;5935,959;2011;Mo-Fr
10500;5597,028;2011;Mo-Fr
10502;5600,508;2011;Mo-Fr
10504;5603,821;2011;Mo-Fr
10506;28484,667;2011;Mo-Fr
10508;28623,556;2011;Mo-Fr
10524;5447,158;2011;Mo-Fr
10528;7112,935;2011;Mo-Fr
10530;5591,454;2011;Mo-Fr
10544;47864,367;2011;Mo-Fr
10545;47864,367;2011;Mo-Fr
10549;7018,136;2011;Mo-Fr
10565;3003,83;2011;Mo-Fr
10569;6888,334;2011;Mo-Fr
10573;2899,971;2011;Mo-Fr
10578;292,29;2011;Mo-Fr
10687;7851,832;2011;Mo-Fr
10688;1943,407;2011;Mo-Fr
10691;5908,425;2011;Mo-Fr
10698;9571,649;2011;Mo-Fr
10701;6345,804;2011;Mo-Fr
10710;36,068;2011;Mo-Fr
10740;1805,725;2011;Mo-Fr
10760;1012,102;2011;Mo-Fr
10762;1012,102;2011;Mo-Fr
10764;1079,221;2011;Mo-Fr
10766;1079,221;2011;Mo-Fr
10768;711,184;2011;Mo-Fr
10770;653,873;2011;Mo-Fr
10772;2018,673;2011;Mo-Fr
10774;2041,709;2011;Mo-Fr
10788;7018,136;2011;Mo-Fr
10789;7018,136;2011;Mo-Fr
10792;14642,168;2011;Mo-Fr
10793;14642,168;2011;Mo-Fr
10796;22479,415;2011;Mo-Fr
10797;22479,415;2011;Mo-Fr
10800;22052,431;2011;Mo-Fr
10801;22052,431;2011;Mo-Fr
10804;21310,111;2011;Mo-Fr
10805;21310,111;2011;Mo-Fr
10808;4432,895;2011;Mo-Fr
10809;4432,895;2011;Mo-Fr
10812;4136,205;2011;Mo-Fr
10816;4136,205;2011;Mo-Fr
10817;4136,205;2011;Mo-Fr
10821;5574,171;2011;Mo-Fr
10824;5574,171;2011;Mo-Fr
10825;5574,171;2011;Mo-Fr
10828;422,438;2011;Mo-Fr
10829;422,438;2011;Mo-Fr
10833;10638,963;2011;Mo-Fr
10836;6142,504;2011;Mo-Fr
10837;6142,504;2011;Mo-Fr
10844;12338,92;2011;Mo-Fr
10845;12338,92;2011;Mo-Fr
10848;2899,971;2011;Mo-Fr
10849;2899,971;2011;Mo-Fr
10853;3629,44;2011;Mo-Fr
10856;17279,902;2011;Mo-Fr
10857;17279,902;2011;Mo-Fr
10861;18024,879;2011;Mo-Fr
10869;5495,359;2011;Mo-Fr
10876;5513,373;2011;Mo-Fr
10877;5513,373;2011;Mo-Fr
10880;3756,806;2011;Mo-Fr
10881;3756,806;2011;Mo-Fr
10885;20020,921;2011;Mo-Fr
10888;20020,921;2011;Mo-Fr
10889;20020,921;2011;Mo-Fr
10892;2436,715;2011;Mo-Fr
10893;2436,715;2011;Mo-Fr
10896;1559,897;2011;Mo-Fr
10897;1559,897;2011;Mo-Fr
10904;20346,422;2011;Mo-Fr
10905;20346,422;2011;Mo-Fr
10908;7138,044;2011;Mo-Fr
10909;7138,044;2011;Mo-Fr
10936;3003,83;2011;Mo-Fr
10937;3003,83;2011;Mo-Fr
10940;6888,334;2011;Mo-Fr
10941;6888,334;2011;Mo-Fr
10944;3786,588;2011;Mo-Fr
10945;3786,588;2011;Mo-Fr
10952;2490,397;2011;Mo-Fr
10953;2490,397;2011;Mo-Fr
10960;1481,806;2011;Mo-Fr
10961;1481,806;2011;Mo-Fr
10964;6293,253;2011;Mo-Fr
10965;6293,253;2011;Mo-Fr
10968;2290,045;2011;Mo-Fr
10969;2290,045;2011;Mo-Fr
10972;5676,016;2011;Mo-Fr
10973;5676,016;2011;Mo-Fr
10976;687,126;2011;Mo-Fr
10977;687,126;2011;Mo-Fr
10980;1993,617;2011;Mo-Fr
10981;1993,617;2011;Mo-Fr
10984;20346,422;2011;Mo-Fr
10985;20346,422;2011;Mo-Fr
10988;6635,542;2011;Mo-Fr
10989;6635,542;2011;Mo-Fr
10992;17377,486;2011;Mo-Fr
10993;17377,486;2011;Mo-Fr
10996;125,862;2011;Mo-Fr
10997;125,862;2011;Mo-Fr
11010;54960,941;2011;Mo-Fr
11021;54960,941;2011;Mo-Fr
11023;20264,639;2011;Mo-Fr
11025;34922,565;2011;Mo-Fr
11027;34922,565;2011;Mo-Fr
11029;59069,936;2011;Mo-Fr
11031;14439,595;2011;Mo-Fr
11037;12896,599;2011;Mo-Fr
11038;12896,599;2011;Mo-Fr
11051;18024,879;2011;Mo-Fr
11073;1297,89;2011;Mo-Fr
11129;12322,387;2011;Mo-Fr
11130;185,481;2011;Mo-Fr
11133;176,45;2011;Mo-Fr
11135;12136,906;2011;Mo-Fr
11173;14,414;2011;Mo-Fr
11174;14,48;2011;Mo-Fr
11211;5495,359;2011;Mo-Fr
11213;9417,02;2011;Mo-Fr
11237;3629,44;2011;Mo-Fr
11269;2356,323;2011;Mo-Fr
11270;773,824;2011;Mo-Fr
11274;105,266;2011;Mo-Fr
11278;105,266;2011;Mo-Fr
11282;105,266;2011;Mo-Fr
11286;373,06;2011;Mo-Fr
11289;373,06;2011;Mo-Fr
11290;373,06;2011;Mo-Fr
11294;10638,963;2011;Mo-Fr
11301;35130,631;2011;Mo-Fr
11302;34165,248;2011;Mo-Fr
11309;1819,808;2011;Mo-Fr
11413;10651,36;2011;Mo-Fr
11417;10651,36;2011;Mo-Fr
11423;3632,128;2011;Mo-Fr
11424;3632,128;2011;Mo-Fr
11433;5495,359;2011;Mo-Fr
11435;5495,359;2011;Mo-Fr
11441;3838,72;2011;Mo-Fr
11443;3838,72;2011;Mo-Fr
11493;3838,72;2011;Mo-Fr
11509;3838,72;2011;Mo-Fr
11511;3838,72;2011;Mo-Fr
11551;3225,845;2011;Mo-Fr
11553;3225,845;2011;Mo-Fr
11555;3225,845;2011;Mo-Fr
11631;2751,525;2011;Mo-Fr
11709;15090,445;2011;Mo-Fr
11729;2751,525;2011;Mo-Fr
11869;782,454;2011;Mo-Fr
10000;2663,407;2011;Mo-So
10004;2125,486;2011;Mo-So
10006;2303,124;2011;Mo-So
10014;4646,366;2011;Mo-So
10026;16666,746;2011;Mo-So
10030;16390,117;2011;Mo-So
10040;7330,979;2011;Mo-So
10042;7063,962;2011;Mo-So
10044;7044,053;2011;Mo-So
10046;6824,947;2011;Mo-So
10050;6615,43;2011;Mo-So
10052;8864,89;2011;Mo-So
10054;6755,308;2011;Mo-So
10056;5210,325;2011;Mo-So
10058;3698,418;2011;Mo-So
10060;3157,083;2011;Mo-So
10062;2913,494;2011;Mo-So
10068;568,055;2011;Mo-So
10072;3291,741;2011;Mo-So
10074;4585,09;2011;Mo-So
10076;4955,293;2011;Mo-So
10080;3339,191;2011;Mo-So
10084;3141,237;2011;Mo-So
10086;3120,852;2011;Mo-So
10088;2915,316;2011;Mo-So
10090;2912,254;2011;Mo-So
10092;2699,683;2011;Mo-So
10094;2694,594;2011;Mo-So
10096;2682,49;2011;Mo-So
10098;4706,165;2011;Mo-So
10100;4706,165;2011;Mo-So
10102;5474,2;2011;Mo-So
10104;20423,683;2011;Mo-So
10108;4019,596;2011;Mo-So
10110;4064,105;2011;Mo-So
10114;3190,193;2011;Mo-So
10122;2387,011;2011;Mo-So
10124;1313,311;2011;Mo-So
10126;1247,742;2011;Mo-So
10130;1240,267;2011;Mo-So
10132;1416,385;2011;Mo-So
10134;1510,584;2011;Mo-So
10136;1644,691;2011;Mo-So
10140;1744,036;2011;Mo-So
10142;3781,217;2011;Mo-So
10144;4212,101;2011;Mo-So
10146;437,766;2011;Mo-So
10150;372,655;2011;Mo-So
10152;5765,407;2011;Mo-So
10160;4193,634;2011;Mo-So
10162;4861,839;2011;Mo-So
10164;4941,887;2011;Mo-So
10166;5335,191;2011;Mo-So
10168;5827,828;2011;Mo-So
10170;5647,145;2011;Mo-So
10172;5498,785;2011;Mo-So
10174;5011,436;2011;Mo-So
10176;5703,078;2011;Mo-So
10180;6655,661;2011;Mo-So
10182;7316,972;2011;Mo-So
10184;3523,679;2011;Mo-So
10188;3453,245;2011;Mo-So
10190;3436,881;2011;Mo-So
10192;2796,301;2011;Mo-So
10194;2618,409;2011;Mo-So
10202;1752,906;2011;Mo-So
10204;1697,129;2011;Mo-So
10206;1504,103;2011;Mo-So
10208;1487,079;2011;Mo-So
10210;1408,526;2011;Mo-So
10212;1046,881;2011;Mo-So
10216;14317,086;2011;Mo-So
10218;12389,917;2011;Mo-So
10220;11910,107;2011;Mo-So
10222;11768,298;2011;Mo-So
10226;1686,107;2011;Mo-So
10228;1297,59;2011;Mo-So
10230;656,859;2011;Mo-So
10232;617,62;2011;Mo-So
10234;587,561;2011;Mo-So
10236;577,366;2011;Mo-So
10238;626,096;2011;Mo-So
10242;824,366;2011;Mo-So
10244;899,041;2011;Mo-So
10246;7714,411;2011;Mo-So
10248;7593,864;2011;Mo-So
10250;7721,893;2011;Mo-So
10254;8222,581;2011;Mo-So
10258;972,105;2011;Mo-So
10260;965,802;2011;Mo-So
10262;951,919;2011;Mo-So
10266;899,011;2011;Mo-So
10288;293,108;2011;Mo-So
10290;294,033;2011;Mo-So
10292;321,789;2011;Mo-So
10294;310,231;2011;Mo-So
10296;294,033;2011;Mo-So
10298;294,033;2011;Mo-So
10304;7490,748;2011;Mo-So
10306;7590,582;2011;Mo-So
10312;54218,466;2011;Mo-So
10314;54733,25;2011;Mo-So
10318;50383,954;2011;Mo-So
10352;57526,009;2011;Mo-So
10358;28293,104;2011;Mo-So
10360;117,194;2011;Mo-So
10370;57921,878;2011;Mo-So
10376;54724,259;2011;Mo-So
10396;6513,894;2011;Mo-So
10402;762,965;2011;Mo-So
10404;1485,102;2011;Mo-So
10406;1499,918;2011;Mo-So
10408;1623,66;2011;Mo-So
10410;1657,027;2011;Mo-So
10412;1666,434;2011;Mo-So
10414;1662,58;2011;Mo-So
10416;1692,179;2011;Mo-So
10422;5617,947;2011;Mo-So
10424;6602,094;2011;Mo-So
10426;4042,459;2011;Mo-So
10428;1503,761;2011;Mo-So
10430;7018,046;2011;Mo-So
10432;7620,191;2011;Mo-So
10434;831,433;2011;Mo-So
10436;831,433;2011;Mo-So
10442;831,433;2011;Mo-So
10446;14540,139;2011;Mo-So
10450;112,047;2011;Mo-So
10452;13834,874;2011;Mo-So
10454;11662,307;2011;Mo-So
10456;3894,436;2011;Mo-So
10476;12222,486;2011;Mo-So
10478;12215,47;2011;Mo-So
10480;9881,776;2011;Mo-So
10482;9592,948;2011;Mo-So
10484;2907,601;2011;Mo-So
10490;6974,876;2011;Mo-So
10492;6566,377;2011;Mo-So
10494;3460,234;2011;Mo-So
10496;6427,624;2011;Mo-So
10498;6339,054;2011;Mo-So
10500;5995,666;2011;Mo-So
10502;5998,143;2011;Mo-So
10504;6000,49;2011;Mo-So
10506;28481,23;2011;Mo-So
10508;28606,907;2011;Mo-So
10524;5840,151;2011;Mo-So
10528;7081,372;2011;Mo-So
10530;5991,864;2011;Mo-So
10544;44888,229;2011;Mo-So
10545;44888,229;2011;Mo-So
10549;5980,608;2011;Mo-So
10565;3085,807;2011;Mo-So
10569;7083,521;2011;Mo-So
10573;3113,615;2011;Mo-So
10578;322,988;2011;Mo-So
10687;8271,264;2011;Mo-So
10688;1734,635;2011;Mo-So
10691;6536,629;2011;Mo-So
10698;9281,941;2011;Mo-So
10701;6314,059;2011;Mo-So
10710;38,242;2011;Mo-So
10740;1584,33;2011;Mo-So
10760;931,362;2011;Mo-So
10762;931,362;2011;Mo-So
10764;952,26;2011;Mo-So
10766;952,26;2011;Mo-So
10768;928,062;2011;Mo-So
10770;853,51;2011;Mo-So
10772;1711,987;2011;Mo-So
10774;1735,3;2011;Mo-So
10788;5980,608;2011;Mo-So
10789;5980,608;2011;Mo-So
10792;14389,271;2011;Mo-So
10793;14389,271;2011;Mo-So
10796;21917,04;2011;Mo-So
10797;21917,04;2011;Mo-So
10800;21575,779;2011;Mo-So
10801;21575,779;2011;Mo-So
10804;20983,511;2011;Mo-So
10805;20983,511;2011;Mo-So
10808;3810,756;2011;Mo-So
10809;3810,756;2011;Mo-So
10812;3556,358;2011;Mo-So
10816;3556,358;2011;Mo-So
10817;3556,358;2011;Mo-So
10821;4554,096;2011;Mo-So
10824;4554,096;2011;Mo-So
10825;4554,096;2011;Mo-So
10828;355,354;2011;Mo-So
10829;355,354;2011;Mo-So
10833;9623,987;2011;Mo-So
10836;5803,52;2011;Mo-So
10837;5803,52;2011;Mo-So
10844;12152,004;2011;Mo-So
10845;12152,004;2011;Mo-So
10848;3113,615;2011;Mo-So
10849;3113,615;2011;Mo-So
10853;3572,191;2011;Mo-So
10856;18465,197;2011;Mo-So
10857;18465,197;2011;Mo-So
10861;17248,637;2011;Mo-So
10869;5348,609;2011;Mo-So
10876;5347,257;2011;Mo-So
10877;5347,257;2011;Mo-So
10880;3503,269;2011;Mo-So
10881;3503,269;2011;Mo-So
10885;19921,32;2011;Mo-So
10888;19921,32;2011;Mo-So
10889;19921,32;2011;Mo-So
10892;2185,501;2011;Mo-So
10893;2185,501;2011;Mo-So
10896;1320,518;2011;Mo-So
10897;1320,518;2011;Mo-So
10904;20170,055;2011;Mo-So
10905;20170,055;2011;Mo-So
10908;7848,15;2011;Mo-So
10909;7848,15;2011;Mo-So
